id_jugador,nombre,url_jugador,nombre_tfmk,fecha_nacimiento,edad,id_pais,altura,posicion,id_club_anterior,pie,fecha_fichaje,id_club,id_temporada,foto_jugador
187061,Kader Bourtal,/kader-bourtal/profil/spieler/187061,kader-bourtal,08/10/1991,28,50,1.77,Mediocentro ofensivo,515,izquierdo,26/07/2019,21645,2019,187061
157399,Bigen Yala Lusala,/bigen-yala-lusala/profil/spieler/157399,bigen-yala-lusala,20/10/1992,27,19,1.85,Extremo derecho,1111,derecho,22/07/2018,21645,2019,157399
69094,Khaled Ayari,/khaled-ayari/profil/spieler/69094,khaled-ayari,17/01/1990,30,173,1.78,Delantero centro,515,derecho,29/01/2020,21645,2019,69094
432033,Théo Sully,/theo-sully/profil/spieler/432033,theo-sully,13/02/1996,24,50,1.91,Delantero centro,29557,derecho,01/07/2019,21645,2019,432033
196248,Admir Desevic,/admir-desevic/profil/spieler/196248,admir-desevic,08/05/1992,28,216,-,Delantero centro,75,izquierdo,01/07/2010,21645,2019,196248
371850,Joao Machado,/joao-machado/profil/spieler/371850,joao-machado,09/04/1999,21,99,-,Portero,12346,derecho,01/07/2019,21274,2019,371850
419956,Koray Özcan,/koray-ozcan/profil/spieler/419956,koray-ozcan,01/02/1995,25,50,1.76,Portero,26571,izquierdo,31/07/2017,21274,2019,419956
463389,Luca Bernardini,/luca-bernardini/profil/spieler/463389,luca-bernardini,18/12/1997,22,99,-,Portero,29626, ,01/07/2018,21274,2019,463389
685232,Max de Cillia,/max-de-cillia/profil/spieler/685232,max-de-cillia,14/03/2003,17,99,-,Portero,29604, ,01/07/2019,21274,2019,685232
685234,Tim Bartholomey,/tim-bartholomey/profil/spieler/685234,tim-bartholomey,01/10/2000,19,99,-,Defensa,29604, ,01/07/2019,21274,2019,685234
117625,Bosson Romaric,/bosson-romaric/profil/spieler/117625,bosson-romaric,12/04/1988,32,38,1.83,Defensa central,976,ambidiestro,23/07/2018,21274,2019,117625
390637,Fatih Eren,/fatih-eren/profil/spieler/390637,fatih-eren,17/01/1995,25,174,1.84,Defensa central,11914,izquierdo,01/07/2022,21274,2019,390637
308009,Ahmed Benhemine,/ahmed-benhemine/profil/spieler/308009,ahmed-benhemine,15/01/1987,33,50,-,Defensa central,22830,derecho,01/07/2015,21274,2019,308009
502633,Yann Bartholomey,/yann-bartholomey/profil/spieler/502633,yann-bartholomey,14/11/1998,21,99,-,Defensa central,29604, ,01/07/2017,21274,2019,502633
85404,Christophe de Sousa,/christophe-de-sousa/profil/spieler/85404,christophe-de-sousa,16/01/1992,28,99,,Lateral izquierdo,515,,01/07/2016,21274,2019,85404
403883,Bruno Rocha,/bruno-rocha/profil/spieler/403883,bruno-rocha,13/02/1998,22,99,-,Lateral izquierdo,29604, ,01/07/2017,21274,2019,403883
201767,Amine Nabli,/amine-nabli/profil/spieler/201767,amine-nabli,27/05/1985,35,50,1.72,Lateral derecho,9284,derecho,01/07/2014,21274,2019,201767
91404,Alexandre Semedo,/alexandre-semedo/profil/spieler/91404,alexandre-semedo,22/08/1989,30,99,-,Lateral derecho,13467,derecho,01/07/2019,21274,2019,91404
621201,Rinel Pieume,/rinel-pieume/profil/spieler/621201,rinel-pieume,29/01/1997,23,99,1.82,Lateral derecho,21272,derecho,01/07/2019,21274,2019,621201
90886,Andy May,/andy-may/profil/spieler/90886,andy-may,02/09/1989,30,99,-,Pivote,11914,derecho,01/07/2017,21274,2019,90886
110935,Admir Skrijelj,/admir-skrijelj/profil/spieler/110935,admir-skrijelj,03/06/1992,28,99,1.78,Pivote,12004,derecho,01/07/2020,21274,2019,110935
336013,David Spanier,/david-spanier/profil/spieler/336013,david-spanier,,19,40,-,Centrocampista,11924, ,01/07/2019,21274,2019,336013
685235,Olivier Schermuly,/olivier-schermuly/profil/spieler/685235,olivier-schermuly,12/01/2000,20,99,-,Centrocampista,29604,izquierdo,01/07/2019,21274,2019,685235
537751,Ali Skrijelj,/ali-skrijelj/profil/spieler/537751,ali-skrijelj,22/06/2000,20,99,-,Pivote,20546, ,01/07/2019,21274,2019,537751
174271,Yassine Mohammed,/yassine-mohammed/profil/spieler/174271,yassine-mohammed,07/01/1991,29,50,1.81,Mediocentro,1773,ambidiestro,01/07/2019,21274,2019,174271
449809,Fabio d'Alessandro,/fabio-dalessandro/profil/spieler/449809,fabio-dalessandro,28/06/1996,24,99,-,Mediocentro,29588, ,01/07/2016,21274,2019,449809
251443,Andrea Amodio,/andrea-amodio/profil/spieler/251443,andrea-amodio,13/07/1997,22,99,-,Portero,48712,derecho,01/07/2019,11914,2019,251443
685518,Max Scherschel,/max-scherschel/profil/spieler/685518,max-scherschel,05/08/2001,18,99,-,Portero,20547, ,01/07/2019,11914,2019,685518
509594,Erkan Agovic,/erkan-agovic/profil/spieler/509594,erkan-agovic,24/08/2000,19,99,-,Portero,20547,derecho,01/07/2017,11914,2019,509594
26194,David Vandenbroeck,/david-vandenbroeck/profil/spieler/26194,david-vandenbroeck,12/07/1985,34,19,1.86,Defensa central,2727,derecho,11/01/2016,11914,2019,26194
448157,Kevin D'Anzico,/kevin-danzico/profil/spieler/448157,kevin-danzico,14/08/2000,19,99,-,Defensa central,12004, ,01/07/2019,11914,2019,448157
490574,Edin Osmanovic,/edin-osmanovic/profil/spieler/490574,edin-osmanovic,30/08/2001,18,99,1.91,Defensa central,9283,izquierdo,01/07/2019,11914,2019,490574
572017,Younes Denai,/younes-denai/profil/spieler/572017,younes-denai,13/11/1995,24,50,-,Defensa central,36811, ,01/07/2019,11914,2019,572017
681284,Théo Brusco,/theo-brusco/profil/spieler/681284,theo-brusco,20/11/1999,20,50,1.89,Defensa central,29580,derecho,01/07/2019,11914,2019,681284
82331,Mathias Jänisch,/mathias-janisch/profil/spieler/82331,mathias-janisch,27/08/1990,29,99,1.82,Lateral izquierdo,21645,izquierdo,01/07/2009,11914,2019,82331
556567,Dylan Lempereur,/dylan-lempereur/profil/spieler/556567,dylan-lempereur,24/10/1998,21,50,1.78,Lateral izquierdo,11294,izquierdo,13/01/2020,11914,2019,556567
146316,Geoffrey Franzoni,/geoffrey-franzoni/profil/spieler/146316,geoffrey-franzoni,18/02/1991,29,50,-,Lateral derecho,21276,derecho,01/07/2010,11914,2019,146316
600306,Henrique Ferreira,/henrique-ferreira/profil/spieler/600306,henrique-ferreira,22/02/1999,21,99,-,Lateral derecho,20547, ,01/07/2018,11914,2019,600306
461554,David Kalonji,/david-kalonji/profil/spieler/461554,david-kalonji,20/06/1989,31,19,-,Pivote,19588,derecho,01/07/2019,11914,2019,461554
685517,Clayton Monteiro,/clayton-monteiro/profil/spieler/685517,clayton-monteiro,01/08/2000,19,99,-,Centrocampista,20547, ,01/07/2019,11914,2019,685517
331519,Jordan Swistek,/jordan-swistek/profil/spieler/331519,jordan-swistek,25/08/1991,28,50,1.81,Pivote,9284,derecho,01/07/2018,11914,2019,331519
681792,Kilian Gulluni,/kilian-gulluni/profil/spieler/681792,kilian-gulluni,20/04/1999,21,50,1.75,Pivote,2915, ,01/07/2019,11914,2019,681792
334242,Cerruti Siya,/cerruti-siya/profil/spieler/334242,cerruti-siya,17/05/1999,21,40,1.81,Mediocentro,10,ambidiestro,24/07/2019,11914,2019,334242
43488,Gilles Bettmer,/gilles-bettmer/profil/spieler/43488,gilles-bettmer,31/03/1989,31,99,1.75,Mediocentro,104,ambidiestro,01/07/2010,11914,2019,43488
341533,Kenan Avdusinovic,/kenan-avdusinovic/profil/spieler/341533,kenan-avdusinovic,03/03/1998,22,99,1.71,Interior derecho,48712,derecho,01/07/2019,11914,2019,341533
404359,Marco Ferukoski,/marco-ferukoski/profil/spieler/404359,marco-ferukoski,26/05/1999,21,100,1.78,Interior derecho,107,izquierdo,01/07/2019,11914,2019,404359
127066,Quentin Pereira,/quentin-pereira/profil/spieler/127066,quentin-pereira,21/04/1992,28,50,1.74,Mediocentro ofensivo,11910,derecho,11/07/2019,11914,2019,127066
445091,William Ferreira,/william-ferreira/profil/spieler/445091,william-ferreira,07/12/2000,19,99,-,Mediocentro ofensivo,7659, ,01/07/2019,11914,2019,445091
145845,Gonçalo Almeida,/goncalo-almeida/profil/spieler/145845,goncalo-almeida,26/11/1990,29,99,1.81,Extremo izquierdo,2230,izquierdo,01/07/2015,11914,2019,145845
469405,Ryan Lohei,/ryan-lohei/profil/spieler/469405,ryan-lohei,11/04/2001,19,99,-,Extremo derecho,46689,ambidiestro,01/07/2018,11914,2019,469405
385293,Andreas Buch,/andreas-buch/profil/spieler/385293,andreas-buch,25/04/1993,27,40,1.95,Delantero centro,13467,derecho,01/07/2024,11914,2019,385293
589711,Maxime Deruffe,/maxime-deruffe/profil/spieler/589711,maxime-deruffe,13/05/1988,32,50,1.75,Delantero centro,20059, ,01/07/2018,11914,2019,589711
326884,Valentino Vujinovic,/valentino-vujinovic/profil/spieler/326884,valentino-vujinovic,20/02/1999,21,37,1.80,Delantero centro,515,derecho,15/10/2020,11914,2019,326884
454684,Cedric Zimmer,/cedric-zimmer/profil/spieler/454684,cedric-zimmer,28/10/1999,20,99,-,Mediocentro,2230, ,01/07/2018,21274,2019,454684
265168,Rudolf González,/rudolf-gonzalez/profil/spieler/265168,rudolf-gonzalez,02/07/1998,21,43,1.76,Interior derecho,996,derecho,31/07/2019,21274,2019,265168
86759,David Silva,/david-silva/profil/spieler/86759,david-silva,11/10/1986,33,32,1.78,Interior izquierdo,-,izquierdo,01/07/2019,21274,2019,86759
280868,Michael Monteiro,/michael-monteiro/profil/spieler/280868,michael-monteiro,11/12/1991,28,99,-,Interior izquierdo,13467, ,01/07/2014,21274,2019,280868
481183,Faraji Taarimte,/faraji-taarimte/profil/spieler/481183,faraji-taarimte,17/08/1994,25,50,-,Mediocentro ofensivo,63734,derecho,22/01/2019,21274,2019,481183
522430,Omar Natami,/omar-natami/profil/spieler/522430,omar-natami,15/12/1998,21,99,-,Mediocentro ofensivo,853,izquierdo,01/01/2020,21274,2019,522430
333632,Cleidir Neves,/cleidir-neves/profil/spieler/333632,cleidir-neves,16/10/1993,26,136,-,Mediocentro ofensivo,28313,derecho,01/07/2019,21274,2019,333632
39689,João Coimbra,/joao-coimbra/profil/spieler/39689,joao-coimbra,24/05/1986,34,136,1.83,Mediocentro ofensivo,3348,derecho,01/07/2018,21274,2019,39689
211722,Abel Khaled,/abel-khaled/profil/spieler/211722,abel-khaled,09/11/1992,27,4,1.79,Extremo derecho,939,derecho,01/07/2019,21274,2019,211722
685233,Rayane Baitiche,/rayane-baitiche/profil/spieler/685233,rayane-baitiche,02/04/2001,19,50,1.83,Extremo derecho,27158,izquierdo,01/07/2019,21274,2019,685233
162446,Patrick Stumpf,/patrick-stumpf/profil/spieler/162446,patrick-stumpf,11/04/1988,32,40,1.81,Delantero centro,1257,ambidiestro,01/07/2019,21274,2019,162446
332568,André Oliveira,/andre-oliveira/profil/spieler/332568,andre-oliveira,26/01/1997,23,99,-,Delantero centro,21640,derecho,01/07/2023,21274,2019,332568
739083,Marianel Faladé,/marianel-falade/profil/spieler/739083,marianel-falade,17/10/1992,27,50,1.80,Delantero,75,derecho,22/01/2020,21274,2019,739083
14308,João Martins,/joao-martins/profil/spieler/14308,joao-martins,20/06/1982,38,6,1.78,Delantero centro,44035,derecho,01/07/2018,21274,2019,14308
279504,Alessandro Scanzano,/alessandro-scanzano/profil/spieler/279504,alessandro-scanzano,14/03/1996,24,99,-,Delantero centro,9284, ,01/07/2016,21274,2019,279504
50558,Thomas Birk,/thomas-birk/profil/spieler/50558,thomas-birk,05/07/1988,31,40,,Lateral izquierdo,921,,01/07/2018,13467,2019,50558
286007,Benoît Nyssen,/benoit-nyssen/profil/spieler/286007,benoit-nyssen,12/09/1997,22,19,1.86,Lateral derecho,515,derecho,10/01/2018,13467,2019,286007
280854,Jonathan Hennetier,/jonathan-hennetier/profil/spieler/280854,jonathan-hennetier,06/11/1991,28,50,-,Lateral derecho,11294,derecho,01/07/2013,13467,2019,280854
203743,Glodi Zinga,/glodi-zinga/profil/spieler/203743,glodi-zinga,04/11/1993,26,6,-,Lateral derecho,48712, ,01/07/2019,13467,2019,203743
158758,Kevin Nakache,/kevin-nakache/profil/spieler/158758,kevin-nakache,05/04/1989,31,50,1.91,Pivote,853,derecho,01/07/2017,13467,2019,158758
183637,Dwayn Holter,/dwayn-holter/profil/spieler/183637,dwayn-holter,15/06/1995,25,99,1.83,Pivote,55948,ambidiestro,01/07/2019,13467,2019,183637
513392,Farid Ikene,/farid-ikene/profil/spieler/513392,farid-ikene,15/12/2000,19,99,1.73,Pivote,12346,derecho,01/07/2019,13467,2019,513392
604339,Sota Adachi,/sota-adachi/profil/spieler/604339,sota-adachi,22/05/1995,25,77,1.78,Interior izquierdo,21644, ,01/07/2019,13467,2019,604339
105075,Abdelhakim Omrani,/abdelhakim-omrani/profil/spieler/105075,abdelhakim-omrani,18/02/1991,29,50,1.88,Mediocentro ofensivo,515,izquierdo,12/01/2020,13467,2019,105075
205446,Jérôme Simon,/jerome-simon/profil/spieler/205446,jerome-simon,12/09/1993,26,50,1.79,Mediocentro ofensivo,37276,derecho,31/01/2019,13467,2019,205446
49512,Daniel da Mota,/daniel-da-mota/profil/spieler/49512,daniel-da-mota,11/09/1985,34,99,1.77,Extremo izquierdo,853,ambidiestro,01/07/2017,13467,2019,49512
357122,Yan Bouché,/yan-bouche/profil/spieler/357122,yan-bouche,19/03/1999,21,99,1.75,Extremo derecho,12765, ,22/07/2019,13467,2019,357122
341529,Loris Tinelli,/loris-tinelli/profil/spieler/341529,loris-tinelli,02/02/1999,21,99,1.82,Extremo derecho,515,derecho,25/01/2024,13467,2019,341529
269541,Amar Catic,/amar-catic/profil/spieler/269541,amar-catic,07/08/1995,24,99,-,Extremo derecho,9283,derecho,01/07/2017,13467,2019,269541
86915,Mana Dembélé,/mana-dembele/profil/spieler/86915,mana-dembele,29/11/1988,31,105,1.80,Delantero centro,515,derecho,12/01/2020,13467,2019,86915
360667,Yann Mabella,/yann-mabella/profil/spieler/360667,yann-mabella,22/02/1996,24,85,1.83,Delantero centro,85, ,23/07/2024,13467,2019,360667
584097,Rayane Laouira,/rayane-laouira/profil/spieler/584097,rayane-laouira,05/06/1997,23,50,1.92,Delantero centro,21809, ,01/07/2019,13467,2019,584097
363528,Benssad Sulejmani,/benssad-sulejmani/profil/spieler/363528,benssad-sulejmani,12/08/1999,20,99,-,Delantero,19312, ,01/07/2018,13467,2019,363528
197689,Ralph Schon,/ralph-schon/profil/spieler/197689,ralph-schon,20/01/1990,30,99,1.95,Portero,29557,derecho,01/07/2016,21835,2019,197689
280850,Jason Goncalves,/jason-goncalves/profil/spieler/280850,jason-goncalves,01/11/1995,24,99,1.76,Portero,-,derecho,01/07/2017,21835,2019,280850
120653,Gabriel Biloa,/gabriel-biloa/profil/spieler/120653,gabriel-biloa,25/11/1984,35,31,-,Portero,-,derecho,01/07/2018,21835,2019,120653
201742,Denis Agovic,/denis-agovic/profil/spieler/201742,denis-agovic,12/07/1993,26,99,1.86,Defensa central,1257,derecho,01/07/2016,21835,2019,201742
82339,Tom Siebenaler,/tom-siebenaler/profil/spieler/82339,tom-siebenaler,28/09/1990,29,99,1.92,Defensa central,11914,derecho,01/07/2019,21835,2019,82339
158455,Gilson Delgado,/gilson-delgado/profil/spieler/158455,gilson-delgado,19/10/1992,27,99,1.89,Defensa central,9283,izquierdo,01/07/2017,21835,2019,158455
211082,Gauthier Bernardelli,/gauthier-bernardelli/profil/spieler/211082,gauthier-bernardelli,21/08/1992,27,50,1.79,Defensa central,13467,derecho,01/07/2018,21835,2019,211082
45191,Alan Stulin,/alan-stulin/profil/spieler/45191,alan-stulin,05/06/1990,30,135,1.70,Lateral izquierdo,8,izquierdo,01/07/2019,21835,2019,45191
388336,Alen Agovic,/alen-agovic/profil/spieler/388336,alen-agovic,28/11/1997,22,99,-,Lateral derecho,21453,derecho,01/07/2018,21835,2019,388336
228680,Tony Mastrangelo,/tony-mastrangelo/profil/spieler/228680,tony-mastrangelo,01/09/1994,25,99,1.76,Lateral derecho,12346,derecho,01/01/2018,21835,2019,228680
531029,Ryunosuke Hayasaka,/ryunosuke-hayasaka/profil/spieler/531029,ryunosuke-hayasaka,07/06/1994,26,77,1.67,Centrocampista,33789, ,01/07/2019,21835,2019,531029
157987,Khalid Lahyani,/khalid-lahyani/profil/spieler/157987,khalid-lahyani,24/02/1993,27,40,1.73,Mediocentro,48712,izquierdo,01/07/2019,21835,2019,157987
587973,Quentin Zilli,/quentin-zilli/profil/spieler/587973,quentin-zilli,16/02/1999,21,50,-,Mediocentro,10849,izquierdo,01/07/2018,21835,2019,587973
44161,Ben Payal,/ben-payal/profil/spieler/44161,ben-payal,08/09/1988,31,99,1.70,Mediocentro,11976,derecho,01/07/2016,21835,2019,44161
119561,Marcel Linn,/marcel-linn/profil/spieler/119561,marcel-linn,10/03/1993,27,40,1.82,Interior izquierdo,921,izquierdo,01/07/2019,21835,2019,119561
171034,Kevin Lourenco,/kevin-lourenco/profil/spieler/171034,kevin-lourenco,12/05/1992,28,99,1.77,Mediocentro ofensivo,11976,izquierdo,28/06/2016,21835,2019,171034
118061,Morgan Betorangal,/morgan-betorangal/profil/spieler/118061,morgan-betorangal,25/08/1988,31,171,1.77,Extremo izquierdo,3318,ambidiestro,01/01/2020,21835,2019,118061
315021,Stefan Lopes,/stefan-lopes/profil/spieler/315021,stefan-lopes,24/09/1998,21,99,1.77,Extremo derecho,21274,derecho,01/07/2019,21835,2019,315021
58146,Sebastian Szimayer,/sebastian-szimayer/profil/spieler/58146,sebastian-szimayer,15/05/1990,30,40,1.88,Delantero centro,13467,derecho,01/07/2019,21835,2019,58146
377264,Benjamin Runser,/benjamin-runser/profil/spieler/377264,benjamin-runser,04/09/1991,28,50,1.80,Delantero centro,1522, ,01/07/2018,21835,2019,377264
317758,Adnan Basic,/adnan-basic/profil/spieler/317758,adnan-basic,13/12/1996,23,24,1.85,Delantero centro,48712,derecho,01/07/2019,21835,2019,317758
118824,Kevin Ruppert,/kevin-ruppert/profil/spieler/118824,kevin-ruppert,16/08/1991,28,99,1.80,Delantero centro,21423,derecho,01/07/2013,21835,2019,118824
543091,Dritro Kelmendi,/dritro-kelmendi/profil/spieler/543091,dritro-kelmendi,18/11/2000,19,99,-,Delantero,21758, ,01/07/2019,21835,2019,543091
74084,Sebastien Flauss,/sebastien-flauss/profil/spieler/74084,sebastien-flauss,19/08/1989,30,50,1.86,Portero,328,ambidiestro,01/07/2015,12346,2019,74084
303456,Youn Czekanowicz,/youn-czekanowicz/profil/spieler/303456,youn-czekanowicz,08/08/2000,19,99,1.91,Portero,515,derecho,11/01/2019,12346,2019,303456
676321,Kenan Agovic,/kenan-agovic/profil/spieler/676321,kenan-agovic,05/11/2002,17,99,-,Portero,33353,derecho,01/07/2019,12346,2019,676321
513069,Stéphane Ferreira da Costa,/stephane-ferreira-da-costa/profil/spieler/513069,stephane-ferreira-da-costa,03/05/2001,19,99,1.73,Portero,20894,derecho,01/07/2017,12346,2019,513069
299973,Tim Hall,/tim-hall/profil/spieler/299973,tim-hall,15/04/1997,23,99,1.90,Defensa central,204,izquierdo,01/07/2018,12346,2019,299973
328731,Aldin Skenderovic,/aldin-skenderovic/profil/spieler/328731,aldin-skenderovic,28/06/1997,23,99,1.85,Defensa central,64,ambidiestro,01/07/2019,12346,2019,328731
481180,Metin Karayer,/metin-karayer/profil/spieler/481180,metin-karayer,18/05/1992,28,50,1.83,Defensa central,1773,izquierdo,01/07/2017,12346,2019,481180
81926,Kévin Sommer,/kevin-sommer/profil/spieler/81926,kevin-sommer,08/11/1989,30,50,1.88,Portero,12346,derecho,01/07/2021,1257,2019,81926
200901,Luca Ivesic,/luca-ivesic/profil/spieler/200901,luca-ivesic,07/04/1995,25,99,1.87,Portero,12004,derecho,10/01/2018,1257,2019,200901
90987,Gilles Krecke,/gilles-krecke/profil/spieler/90987,gilles-krecke,21/02/1989,31,99,-,Portero,24375, ,01/07/2015,1257,2019,90987
537706,Lucas Fox,/lucas-fox/profil/spieler/537706,lucas-fox,02/10/2000,19,99,1.93,Portero,20546,derecho,01/07/2018,1257,2019,537706
200929,Milos Todorovic,/milos-todorovic/profil/spieler/200929,milos-todorovic,18/08/1995,24,99,-,Defensa central,34250,derecho,01/04/2013,1257,2019,200929
679815,Halim Meddour,/halim-meddour/profil/spieler/679815,halim-meddour,11/02/1997,23,50,1.84,Defensa central,11294, ,01/07/2019,1257,2019,679815
556566,Vincent Peugnet,/vincent-peugnet/profil/spieler/556566,vincent-peugnet,05/02/1998,22,50,1.84,Defensa central,8179,izquierdo,30/01/2020,1257,2019,556566
429733,Rick Brito,/rick-brito/profil/spieler/429733,rick-brito,25/11/2000,19,99,1.91,Defensa central,29554,derecho,01/07/2019,1257,2019,429733
284417,Emmanuel Lapierre,/emmanuel-lapierre/profil/spieler/284417,emmanuel-lapierre,05/08/1993,26,50,-,Lateral izquierdo,15154,derecho,01/07/2016,1257,2019,284417
537752,Almir Klica,/almir-klica/profil/spieler/537752,almir-klica,10/11/1998,21,216,-,Lateral izquierdo,91868,izquierdo,31/08/2022,1257,2019,537752
79783,Alessandro Fiorani,/alessandro-fiorani/profil/spieler/79783,alessandro-fiorani,19/02/1989,31,99,1.80,Lateral derecho,12346, ,01/07/2018,1257,2019,79783
40863,Clayton de Sousa,/clayton-de-sousa/profil/spieler/40863,clayton-de-sousa,24/02/1988,32,99,-,Lateral derecho,853,derecho,01/07/2019,1257,2019,40863
525266,David Mendes,/david-mendes/profil/spieler/525266,david-mendes,08/11/2000,19,99,1.71,Lateral derecho,34250,derecho,01/07/2017,1257,2019,525266
410374,Brandon Soares Rosa,/brandon-soares-rosa/profil/spieler/410374,brandon-soares-rosa,15/08/1998,21,136,-,Lateral derecho,20549, ,01/01/2016,1257,2019,410374
133716,Johannes Steinbach,/johannes-steinbach/profil/spieler/133716,johannes-steinbach,02/07/1992,27,40,-,Pivote,2660,derecho,01/07/2017,1257,2019,133716
109729,Arsène Menessou,/arsene-menessou/profil/spieler/109729,arsene-menessou,03/12/1987,32,21,1.80,Pivote,1199,derecho,01/07/2015,1257,2019,109729
525267,Dany de Sousa,/dany-de-sousa/profil/spieler/525267,dany-de-sousa,08/11/2000,19,99,-,Centrocampista,20549, ,01/07/2019,1257,2019,525267
232655,Valentin Kouamé,/valentin-kouame/profil/spieler/232655,valentin-kouame,16/11/1990,29,29,1.80,Mediocentro,2974,derecho,15/07/2019,1257,2019,232655
686805,Alexis Boury,/alexis-boury/profil/spieler/686805,alexis-boury,31/10/2001,18,50,1.92,Mediocentro,5773,ambidiestro,25/07/2022,1257,2019,686805
683020,Memet Arslan,/memet-arslan/profil/spieler/683020,memet-arslan,27/01/1998,22,50,1.77,Interior izquierdo,8179,derecho,01/07/2019,1257,2019,683020
328916,David Soares,/david-soares/profil/spieler/328916,david-soares,15/07/1995,24,99,-,Mediocentro ofensivo,20549,derecho,01/07/2014,1257,2019,328916
299851,Luca Duriatti,/luca-duriatti/profil/spieler/299851,luca-duriatti,11/02/1998,22,99,1.66,Extremo izquierdo,48712,izquierdo,01/07/2022,1257,2019,299851
286538,Cedric Soares,/cedric-soares/profil/spieler/286538,cedric-soares,19/10/1995,24,99,-,Extremo izquierdo,21274, ,01/07/2019,1257,2019,286538
231878,Frederick Kyereh,/frederick-kyereh/profil/spieler/231878,frederick-kyereh,18/10/1993,26,40,1.85,Extremo derecho,515,derecho,22/01/2017,1257,2019,231878
158967,Andrea Deidda,/andrea-deidda/profil/spieler/158967,andrea-deidda,15/12/1993,26,99,-,Mediapunta,20549, ,01/07/2010,1257,2019,158967
170936,Yannick Makota,/yannick-makota/profil/spieler/170936,yannick-makota,20/01/1992,28,31,1.82,Delantero centro,6114,derecho,01/07/2019,1257,2019,170936
421302,Martin Boakye,/martin-boakye/profil/spieler/421302,martin-boakye,10/02/1995,25,75,1.90,Delantero centro,20437,derecho,31/07/2019,1257,2019,421302
740342,Michaël Faty,/michael-faty/profil/spieler/740342,michael-faty,11/09/1996,23,50,1.83,Delantero centro,5773,derecho,28/01/2020,1257,2019,740342
315023,Tom Ottele,/tom-ottele/profil/spieler/315023,tom-ottele,20/01/1998,22,99,1.91,Portero,12004,ambidiestro,01/07/2019,48712,2019,315023
199659,Miguel Palha,/miguel-palha/profil/spieler/199659,miguel-palha,26/02/1995,25,136,1.84,Portero,8424,derecho,01/07/2019,48712,2019,199659
428523,Muamer Mahmutovic,/muamer-mahmutovic/profil/spieler/428523,muamer-mahmutovic,18/04/1997,23,99,-,Portero,21454, ,01/07/2019,48712,2019,428523
686910,Salim Khedimellah,/salim-khedimellah/profil/spieler/686910,salim-khedimellah,27/02/2000,20,99,1.93,Portero,54718,derecho,01/07/2019,48712,2019,686910
170889,Jules Diouf,/jules-diouf/profil/spieler/170889,jules-diouf,05/03/1992,28,50,1.86,Defensa central,515,derecho,04/01/2019,48712,2019,170889
589105,Allan Hauguel,/allan-hauguel/profil/spieler/589105,allan-hauguel,11/05/1999,21,50,1.89,Defensa central,15439,derecho,01/07/2019,48712,2019,589105
627688,Demin Skenderovic,/demin-skenderovic/profil/spieler/627688,demin-skenderovic,21/02/2002,18,216,-,Defensa central,70307, ,01/07/2019,48712,2019,627688
182721,Tiago Duque,/tiago-duque/profil/spieler/182721,tiago-duque,25/06/1994,26,136,1.86,Defensa central,1414,izquierdo,14/01/2020,48712,2019,182721
490572,Tun Held,/tun-held/profil/spieler/490572,tun-held,11/01/2001,19,99,1.74,Lateral izquierdo,34270,izquierdo,01/07/2018,48712,2019,490572
581768,Dylan Martins Teixeira,/dylan-martins-teixeira/profil/spieler/581768,dylan-martins-teixeira,27/01/2001,19,99,-,Lateral izquierdo,48798, ,01/07/2018,48712,2019,581768
315049,Mounir Hamzaoui,/mounir-hamzaoui/profil/spieler/315049,mounir-hamzaoui,09/12/1987,32,173,1.70,Lateral derecho,11914,derecho,01/07/2018,48712,2019,315049
200921,Mike Schneider,/mike-schneider/profil/spieler/200921,mike-schneider,01/02/1995,25,99,1.75,Lateral derecho,12346,derecho,01/07/2020,48712,2019,200921
490579,William Vale Marques,/william-vale-marques/profil/spieler/490579,william-vale-marques,03/01/2001,19,99,-,Lateral derecho,21453,derecho,01/07/2018,48712,2019,490579
644125,Anthony Vacheron,/anthony-vacheron/profil/spieler/644125,anthony-vacheron,05/03/1998,22,50,-,Lateral derecho,21676,derecho,05/07/2020,48712,2019,644125
20321,Yannick Kakoko,/yannick-kakoko/profil/spieler/20321,yannick-kakoko,26/01/1990,30,40,1.74,Pivote,853,derecho,01/07/2019,48712,2019,20321
178342,Abdoul Kaboré,/abdoul-kabore/profil/spieler/178342,abdoul-kabore,01/01/1994,26,29,1.86,Pivote,17442,derecho,01/07/2019,48712,2019,178342
90882,Michel Kettenmeyer,/michel-kettenmeyer/profil/spieler/90882,michel-kettenmeyer,07/02/1989,31,99,1.83,Pivote,11914,ambidiestro,01/07/2016,48712,2019,90882
277394,Adrien Ferino,/adrien-ferino/profil/spieler/277394,adrien-ferino,16/06/1992,28,50,1.77,Defensa central,11294,derecho,01/07/2013,12346,2019,277394
82331,Mathias Jänisch,/mathias-janisch/profil/spieler/82331,mathias-janisch,27/08/1990,29,99,1.82,Lateral izquierdo,11914,izquierdo,03/01/2020,12346,2019,82331
300499,Jonni Correia,/jonni-correia/profil/spieler/300499,jonni-correia,06/05/1996,24,136,-,Lateral izquierdo,21453,izquierdo,01/07/2019,12346,2019,300499
126273,Tom Laterza,/tom-laterza/profil/spieler/126273,tom-laterza,09/05/1992,28,99,1.79,Lateral derecho,11976,ambidiestro,01/07/2019,12346,2019,126273
