id_jugador,nombre_competicion,jornada,fecha_partido,localidad,jugado_para,jugado_contra,resultado,temporada,minutos_jugados
579573,MLS1,11,07/05/23,H,4078,45604,"2:0 ",2022,1
579573,MLS1,12,14/05/23,H,4078,11141,"2:0 ",2022,45
579573,MLS1,13,18/05/23,A,4078,51772,"3:0 ",2022,20
579573,MLS1,15,28/05/23,H,4078,69261,"1:0 ",2022,1
579573,MLS1,17,04/06/23,A,4078,25467,"3:0 ",2022,90
579573,MLS1,21,25/06/23,A,4078,78435,"0:0 ",2022,19
579573,CAN,1ª Ronda,19/04/23,H,4078,65749,"2:0 ",2022,90
579573,FS,3,19/07/19,A,73,92,"1:2 ",2019,59
579573,FS,3,21/07/19,A,73,92,"0:2 ",2019,90
579573,FS,3,09/10/19,A,73,49,"0:1 ",2019,90
579573,IS1,2,21/06/20,A,3737,2576,"0:1 ",2019,45
579573,IS1,3,29/06/20,H,3737,21855,"3:1 ",2019,90
579573,IS1,4,05/07/20,A,3737,1839,"2:2 ",2019,90
579573,IS1,7,19/07/20,H,3737,1033,"1:2 ",2019,59
579573,IS1,8,23/07/20,A,3737,11382,"1:0 ",2019,90
579573,IS1,9,26/07/20,H,3737,1231,"5:3 ",2019,90
579573,IS1,12,16/08/20,A,3737,5849,"2:4 ",2019,90
579573,IS1,13,21/08/20,A,3737,25873,"0:1 ",2019,5
579573,IS1,17,21/09/20,H,3737,3237,"0:2 ",2019,90
579573,IS1,10,24/09/20,H,3737,21875,"2:1 ",2019,90
579573,IS1,18,27/09/20,A,3737,1033,"1:1 ",2019,90
579573,IS1,14,01/10/20,H,3737,1839,"1:1 ",2019,19
579573,IS1,11,04/10/20,H,3737,2576,"4:1 ",2019,90
579573,ISP,3º Ronda,25/06/20,H,3737,8037,"3:2 ",2019,90
345444,PL34,41,12/06/21,A,10633,8641,"2:2 ",2020,90
345444,FS,1,11/11/14,H,135,72,"2:1 ",2014,15
345444,FS,1,13/11/14,H,135,72,"2:1 ",2014,40
579573,ISL,Grupo 1,07/02/20,H,3737,21860,"3:1 ",2019,20
579573,ISL,Grupo 1,21/02/20,A,3737,21881,"1:3 ",2019,17
579573,ISL,Grupo 1,28/02/20,H,3737,1231,"7:1 ",2019,5
579573,ISL,Grupo 1,08/03/20,A,3737,28432,"1:4 ",2019,45
579573,U21Q,Grupo 1,04/09/20,H,73,147,"1:0 ",2019,90
579573,U21Q,Grupo 1,12/11/20,H,73,75,"1:2 ",2019,90
579573,U21Q,Grupo 1,15/11/20,A,73,72,"1:2 ",2019,90
579573,ELQ,1ª Ronda,27/08/20,A,3737,195,"4:2 ",2020,78
579573,IS1,2,08/05/21,A,3737,21860,"3:3 ",2020,90
579573,IS1,3,13/05/21,H,3737,8037,"4:0 ",2020,90
579573,IS1,4,16/05/21,A,3737,5849,"3:0 ",2020,71
579573,ISL,Grupo 4,12/02/21,H,3737,21860,"4:0 ",2020,90
579573,ISL,Grupo 4,19/02/21,A,3737,9175,"0:5 ",2020,90
579573,ISL,Grupo 4,25/02/21,H,3737,8036,"2:0 ",2020,90
579573,ISL,Cuartos de final,20/03/21,H,3737,1839,"2:1 ",2020,60
579573,2121,Grupo C,25/03/21,A,73,141,"4:1 ",2020,90
579573,2121,Grupo C,31/03/21,H,73,50,"0:2 ",2020,90
579573,NO2,3,15/04/24,H,421,2692,"3:3 ",2023,22
579573,NO2,4,20/04/24,A,421,32682,"1:2 ",2023,90
579573,NO2,5,27/04/24,H,421,267,"3:0 ",2023,90
579573,NO2,6,04/05/24,A,421,1274,"5:0 ",2023,90
579573,NO2,7,11/05/24,H,421,3692,"1:1 ",2023,90
579573,NO2,8,16/05/24,A,421,76,"0:2 ",2023,90
579573,NO2,9,22/05/24,H,421,11338,"3:2 ",2023,90
579573,NO2,10,27/05/24,A,421,13025,"0:2 ",2023,90
579573,NO2,11,01/06/24,H,421,1057,"3:1 ",2023,90
579573,NO2,12,09/06/24,A,421,5619,"4:4 ",2023,90
579573,NO2,13,16/06/24,H,421,14761,"0:5 ",2023,90
579573,NO2,14,22/06/24,A,421,2038,"2:0 ",2023,90
579573,NO2,15,20/07/24,A,421,2961,"1:0 ",2023,90
579573,NO2,16,27/07/24,H,421,32682,"3:3 ",2023,90
579573,NO2,17,03/08/24,A,421,13519,"2:2 ",2023,90
579573,NOPO,2° Ronda,24/04/24,A,421,13233,"3:2 ",2023,45
579573,FS,11,03/04/18,H,73,47,"2:1 ",2017,23
579573,ISP,3º Ronda,01/05/18,H,21881,3237,"1:7 ",2017,90
85198,ELQ,1ª Ronda - Ida,02/07/15,A,1185,23777,"0:1 ",2015,90
85198,ELQ,1ª Ronda - Vuelta,09/07/15,H,1185,23777,"1:0 ",2015,90
85198,ELQ,2° Ronda - ida,16/07/15,H,1185,8956,"1:2 ",2015,51
85198,IS1,1,02/05/16,A,5849,3237,"0:0 ",2015,90
85198,IS1,2,08/05/16,H,5849,21875,"1:2 ",2015,90
85198,IS1,3,13/05/16,A,5849,3737,"1:0 ",2015,90
85198,IS1,4,17/05/16,H,5849,1033,"2:2 ",2015,90
85198,IS1,5,22/05/16,A,5849,8036,"0:3 ",2015,90
85198,IS1,6,29/05/16,H,5849,1231,"3:2 ",2015,90
85198,IS1,7,05/06/16,A,5849,21855,"2:1 ",2015,90
85198,IS1,8,24/06/16,H,5849,12118,"2:0 ",2015,90
85198,IS1,9,28/06/16,A,5849,2576,"1:0 ",2015,90
85198,IS1,10,09/07/16,A,5849,1185,"2:2 ",2015,90
85198,IS1,11,18/07/16,H,5849,9175,"2:0 ",2015,90
85198,IS1,12,25/07/16,H,5849,3237,"1:0 ",2015,90
85198,IS1,14,08/08/16,H,5849,3737,"3:1 ",2015,90
85198,IS1,15,18/08/16,A,5849,1033,"7:0 ",2015,90
85198,IS1,16,22/08/16,H,5849,8036,"2:1 ",2015,90
85198,IS1,17,28/08/16,A,5849,1231,"2:0 ",2015,90
85198,IS1,18,10/09/16,H,5849,21855,"1:2 ",2015,90
85198,IS1,19,15/09/16,A,5849,12118,"1:1 ",2015,90
85198,IS1,20,18/09/16,H,5849,2576,"2:2 ",2015,90
85198,IS1,21,25/09/16,H,5849,1185,"1:0 ",2015,90
85198,IS1,22,01/10/16,A,5849,9175,"1:2 ",2015,45
85198,ISP,2° Ronda,25/05/16,A,5849,19469,"1:2 ",2015,90
85198,ISP,Octavos de final,09/06/16,H,5849,1033,"2:3 ",2015,120
85198,ISL,Grupo 3,16/02/16,A,5849,11382,"0:1 ",2015,90
85198,ISL,Grupo 3,21/02/16,H,5849,19469,"4:2 ",2015,90
85198,ISL,Grupo 3,17/03/16,A,5849,3237,"1:3 ",2015,90
85198,ISL,Cuartos de final,07/04/16,H,5849,21860,"5:3 ",2015,120
85198,ISL,Semifinales,18/04/16,A,5849,1033,"6:7 ",2015,90
85198,ISL,Final,21/04/16,H,5849,3237,"0:2 ",2015,90
85198,ELQ,1ª Ronda - Ida,03/07/14,H,1185,3463,"3:0 ",2014,90
85198,ELQ,1ª Ronda - Vuelta,10/07/14,A,1185,3463,"2:3 ",2014,90
85198,ELQ,2° Ronda - ida,17/07/14,A,1185,14178,"1:1 ",2014,90
85198,ELQ,2° Ronda - vuelta,24/07/14,H,1185,14178,"2:0 ",2014,90
85198,ELQ,3º Ronda - Ida,31/07/14,A,1185,1101,"4:1 ",2014,90
85198,ELQ,3º Ronda - Vuelta,07/08/14,H,1185,1101,"2:1 ",2014,90
85198,IS1,1,04/05/15,A,1185,3237,"1:3 ",2014,90
85198,IS1,2,10/05/15,H,1185,8037,"2:0 ",2014,90
85198,IS1,3,17/05/15,A,1185,1033,"2:0 ",2014,90
85198,IS1,4,20/05/15,H,1185,1231,"4:1 ",2014,90
85198,IS1,5,26/05/15,A,1185,21875,"1:1 ",2014,90
85198,IS1,6,31/05/15,H,1185,21860,"4:2 ",2014,90
85198,IS1,7,07/06/15,A,1185,5849,"0:1 ",2014,90
85198,IS1,8,14/06/15,A,1185,8036,"1:4 ",2014,90
85198,IS1,9,21/06/15,H,1185,3737,"1:1 ",2014,90
85198,IS1,10,28/06/15,A,1185,21855,"1:3 ",2014,90
85198,IS1,11,12/07/15,H,1185,2576,"2:2 ",2014,90
85198,IS1,12,19/07/15,H,1185,3237,"1:3 ",2014,90
85198,IS1,13,28/07/15,A,1185,8037,"1:2 ",2014,90
85198,IS1,14,05/08/15,H,1185,1033,"2:1 ",2014,90
85198,IS1,15,10/08/15,A,1185,1231,"2:3 ",2014,90
85198,IS1,16,17/08/15,H,1185,21875,"4:0 ",2014,90
85198,IS1,17,24/08/15,A,1185,21860,"0:1 ",2014,90
85198,IS1,18,30/08/15,H,1185,5849,"1:0 ",2014,90
85198,IS1,19,13/09/15,H,1185,8036,"3:1 ",2014,90
85198,IS1,20,20/09/15,A,1185,3737,"2:1 ",2014,90
85198,IS1,21,26/09/15,H,1185,21855,"2:1 ",2014,90
85198,IS1,22,03/10/15,A,1185,2576,"3:2 ",2014,90
85198,ISP,Cuartos de final,05/07/15,A,1185,3237,"2:1 ",2014,90
85198,ISL,Grupo 1,17/02/15,A,1185,11382,"2:1 ",2014,90
85198,ISL,Grupo 1,24/02/15,H,1185,8036,"2:0 ",2014,90
85198,ISL,Grupo 1,01/03/15,A,1185,12118,"0:4 ",2014,90
85198,ISL,Grupo 1,07/03/15,H,1185,29224,"1:0 ",2014,90
85198,ISL,Grupo 1,22/03/15,A,1185,2576,"1:2 ",2014,90
85198,ISL,Grupo 1,28/03/15,A,1185,3737,"3:0 ",2014,90
85198,ISL,Grupo 1,10/04/15,A,1185,9175,"2:3 ",2014,90
579573,FS,1,05/08/18,H,73,208,"2:1 ",2018,77
579573,FS,5,07/08/18,H,73,34,"3:0 ",2018,20
579573,FS,1,11/08/18,H,73,49,"1:0 ",2018,60
579573,FS,11,26/01/19,A,73,19,"2:4 ",2018,1
579573,IS2,3,17/05/19,A,21881,8037,"5:0 ",2018,22
579573,IS2,4,23/05/19,H,21881,21855,"1:3 ",2018,88
579573,IS2,5,31/05/19,A,21881,3832,"3:1 ",2018,90
579573,IS2,6,07/06/19,H,21881,21862,"4:1 ",2018,90
579573,IS2,7,13/06/19,H,21881,19469,"1:2 ",2018,90
579573,IS2,8,20/06/19,A,21881,21877,"0:2 ",2018,90
579573,IS2,9,27/06/19,H,21881,25873,"0:3 ",2018,77
579573,IS2,10,05/07/19,A,21881,12118,"2:0 ",2018,90
579573,IS2,11,11/07/19,H,21881,9175,"1:1 ",2018,90
579573,IS2,12,16/07/19,A,21881,21860,"3:2 ",2018,90
579573,IS2,14,25/07/19,H,21881,8037,"1:0 ",2018,90
579573,IS2,15,31/07/19,A,21881,21855,"1:1 ",2018,90
579573,IS2,16,09/08/19,H,21881,3832,"3:0 ",2018,90
579573,IS2,17,17/08/19,A,21881,21862,"3:1 ",2018,90
579573,IS2,18,22/08/19,A,21881,19469,"1:1 ",2018,90
579573,IS2,19,31/08/19,H,21881,21877,"2:2 ",2018,90
579573,IS2,20,08/09/19,A,21881,25873,"0:5 ",2018,83
579573,IS2,21,14/09/19,H,21881,12118,"0:1 ",2018,90
579573,IS2,22,21/09/19,A,21881,9175,"0:0 ",2018,90
579573,ISP,1ª Ronda,11/04/19,H,21881,28496,"6:0 ",2018,90
579573,ISP,3º Ronda,30/04/19,A,21881,7690,"4:1 ",2018,76
579573,ISL,Grupo 3,15/02/19,A,21881,3832,"1:3 ",2018,90
579573,ISL,Grupo 3,22/02/19,A,21881,11382,"1:1 ",2018,62
579573,ISL,Grupo 3,08/03/19,H,21881,21855,"5:3 ",2018,90
579573,ISL,Grupo 3,13/03/19,A,21881,1033,"6:0 ",2018,90
579573,17IR,Grupo C,04/05/19,H,73,141,"3:2 ",2018,90
579573,17IR,Grupo C,07/05/19,H,73,178,"1:2 ",2018,90
579573,17IR,Grupo C,10/05/19,A,73,136,"4:2 ",2018,90
579573,U17Q,Grupo 2,10/10/18,H,73,177,"2:2 ",2018,13
579573,U17Q,Grupo 2,13/10/18,A,73,24,"1:1 ",2018,62
579573,U17Q,Grupo 2,16/10/18,A,73,266,"0:8 ",2018,90
579573,U17Q,Grupo A4,20/03/19,H,73,155,"2:1 ",2018,90
579573,U17Q,Grupo A4,23/03/19,A,73,40,"3:3 ",2018,90
579573,U17Q,Grupo A4,26/03/19,A,73,18,"1:4 ",2018,86
85198,ISL,Cuartos de final,16/04/15,A,1185,5849,"5:2 ",2014,92
85198,IS1,1,01/05/17,A,5849,3237,"1:2 ",2016,90
85198,IS1,2,08/05/17,H,5849,7690,"1:2 ",2016,90
85198,IS1,3,14/05/17,A,5849,8036,"1:0 ",2016,90
85198,IS1,5,27/05/17,A,5849,1839,"2:2 ",2016,90
85198,IS1,6,05/06/17,H,5849,21855,"2:1 ",2016,90
85198,IS1,7,15/06/17,A,5849,21875,"1:2 ",2016,90
85198,IS1,8,19/06/17,A,5849,1185,"2:2 ",2016,90
85198,IS1,9,26/06/17,H,5849,12118,"2:0 ",2016,90
85198,IS1,10,10/07/17,A,5849,1231,"1:1 ",2016,90
85198,IS1,11,16/07/17,H,5849,1033,"0:1 ",2016,90
85198,IS1,12,23/07/17,H,5849,3237,"0:3 ",2016,90
85198,IS1,13,31/07/17,A,5849,7690,"1:2 ",2016,90
85198,IS1,14,08/08/17,H,5849,8036,"1:1 ",2016,90
85198,IS1,15,14/08/17,A,5849,3737,"1:2 ",2016,90
85198,IS1,16,20/08/17,H,5849,1839,"0:1 ",2016,90
85198,IS1,17,27/08/17,A,5849,21855,"3:1 ",2016,90
85198,IS1,18,10/09/17,H,5849,21875,"2:2 ",2016,90
85198,IS1,19,14/09/17,H,5849,1185,"2:4 ",2016,90
85198,IS1,20,18/09/17,A,5849,12118,"1:3 ",2016,90
85198,IS1,21,24/09/17,H,5849,1231,"0:0 ",2016,90
85198,IS1,22,30/09/17,A,5849,1033,"4:3 ",2016,90
85198,ISP,3º Ronda,17/05/17,A,5849,19469,"2:4 ",2016,29
85198,ISP,Octavos de final,31/05/17,A,5849,30580,"1:3 ",2016,90
85198,ISL,Grupo 1,18/02/17,A,5849,1839,"0:1 ",2016,90
85198,ISL,Grupo 1,25/02/17,H,5849,1185,"1:2 ",2016,90
85198,ISL,Grupo 1,10/03/17,H,5849,8037,"0:2 ",2016,90
85198,ISL,Grupo 1,30/03/17,A,5849,19469,"2:2 ",2016,90
85198,IS1,21,23/09/12,A,1185,8036,"2:2 ",2011,90
85198,IS2,2,20/05/11,A,21859,1839,"3:0 ",2010,90
85198,IS2,3,28/05/11,H,21859,19469,"1:3 ",2010,90
85198,IS2,4,02/06/11,A,21859,21855,"2:3 ",2010,90
85198,IS2,5,07/06/11,H,21859,25873,"0:0 ",2010,90
85198,IS2,6,10/06/11,A,21859,1231,"3:1 ",2010,90
85198,IS2,7,16/06/11,H,21859,21860,"3:2 ",2010,90
85198,IS2,8,24/06/11,A,21859,11382,"1:1 ",2010,90
85198,IS2,9,30/06/11,H,21859,9175,"0:1 ",2010,90
85198,IS2,10,07/07/11,A,21859,21879,"2:1 ",2010,90
85198,IS2,11,12/07/11,H,21859,12118,"1:0 ",2010,90
85198,IS2,12,16/07/11,H,21859,29224,"2:3 ",2010,90
85198,IS2,13,22/07/11,H,21859,1839,"1:1 ",2010,90
85198,IS2,14,27/07/11,A,21859,19469,"3:2 ",2010,90
85198,IS2,15,05/08/11,H,21859,21855,"0:1 ",2010,90
85198,IS2,16,11/08/11,A,21859,25873,"4:1 ",2010,90
85198,IS2,17,16/08/11,H,21859,1231,"1:1 ",2010,90
85198,IS2,18,19/08/11,A,21859,21860,"1:2 ",2010,90
85198,IS2,19,25/08/11,H,21859,11382,"0:3 ",2010,90
85198,IS2,20,01/09/11,A,21859,9175,"1:3 ",2010,90
85198,IS2,21,10/09/11,H,21859,21879,"1:3 ",2010,90
85198,IS2,22,17/09/11,A,21859,12118,"3:1 ",2010,90
85198,ELQ,Fase de clasificación - Ida,22/08/13,H,1185,1184,"0:2 ",2013,90
85198,ELQ,Fase de clasificación - Vuelta,29/08/13,A,1185,1184,"5:2 ",2013,90
85198,CLQ,2° Ronda - ida,16/07/13,A,1185,3850,"0:1 ",2013,90
85198,CLQ,2° Ronda - vuelta,23/07/13,H,1185,3850,"2:1 ",2013,90
85198,CLQ,3º Ronda - Ida,30/07/13,A,1185,14,"1:0 ",2013,90
85198,CLQ,3º Ronda - Vuelta,07/08/13,H,1185,14,"0:0 ",2013,90
85198,IS1,1,05/05/14,H,1185,3737,"1:1 ",2013,90
85198,IS1,2,08/05/14,H,1185,2576,"3:0 ",2013,90
85198,IS1,3,12/05/14,A,1185,3237,"0:1 ",2013,90
85198,IS1,4,18/05/14,H,1185,8036,"1:0 ",2013,90
85198,IS1,5,22/05/14,A,1185,8037,"1:1 ",2013,90
85198,IS1,6,01/06/14,H,1185,5849,"1:0 ",2013,90
85198,IS1,7,11/06/14,A,1185,21855,"0:1 ",2013,90
85198,IS1,8,15/06/14,H,1185,21864,"1:1 ",2013,90
85198,IS1,9,23/06/14,A,1185,3832,"0:4 ",2013,90
85198,IS1,10,27/06/14,H,1185,1033,"2:1 ",2013,90
85198,IS1,11,13/07/14,A,1185,21875,"2:2 ",2013,90
85198,IS1,12,21/07/14,A,1185,3737,"2:4 ",2013,90
85198,IS1,13,27/07/14,A,1185,2576,"0:2 ",2013,90
85198,IS1,15,10/08/14,A,1185,8036,"1:1 ",2013,90
85198,IS1,16,20/08/14,H,1185,8037,"2:0 ",2013,90
85198,IS1,17,25/08/14,A,1185,5849,"2:3 ",2013,90
85198,IS1,18,31/08/14,H,1185,21855,"4:0 ",2013,90
85198,IS1,19,14/09/14,A,1185,21864,"0:2 ",2013,90
85198,IS1,14,18/09/14,H,1185,3237,"1:1 ",2013,90
85198,IS1,20,21/09/14,H,1185,3832,"4:2 ",2013,90
85198,IS1,21,28/09/14,A,1185,1033,"1:4 ",2013,90
85198,IS1,22,04/10/14,H,1185,21875,"1:2 ",2013,90
85198,ISL,Grupo 2,16/02/14,H,1185,1839,"3:0 ",2013,90
85198,ISL,Grupo 2,21/02/14,A,1185,2576,"1:3 ",2013,90
85198,ISL,Grupo 2,16/03/14,A,1185,21860,"1:3 ",2013,90
85198,ISL,Grupo 2,21/03/14,A,1185,11382,"1:10 ",2013,90
85198,ISL,Grupo 2,28/03/14,A,1185,9175,"0:1 ",2013,90
85198,ISL,Grupo 2,03/04/14,A,1185,21855,"2:3 ",2013,90
85198,ISL,Grupo 2,11/04/14,A,1185,21864,"1:0 ",2013,90
85198,ISL,Cuartos de final,16/04/14,A,1185,21875,"1:2 ",2013,50
367708,IRPO,1ª Ronda,23/07/21,H,15294,55002,"1:4 ",2020,90
85198,IS1,1,06/05/13,H,1185,8037,"2:1 ",2012,90
85198,IS1,2,12/05/13,A,1185,21864,"0:3 ",2012,84
85198,IS1,3,16/05/13,H,1185,8036,"1:1 ",2012,90
85198,IS1,4,21/05/13,A,1185,3737,"0:1 ",2012,90
85198,IS1,5,26/05/13,H,1185,1231,"2:0 ",2012,90
85198,IS1,6,10/06/13,H,1185,3237,"2:4 ",2012,12
85198,IS1,8,24/06/13,H,1185,2576,"2:1 ",2012,90
85198,IS1,9,30/06/13,A,1185,1033,"1:1 ",2012,90
85198,IS1,10,03/07/13,H,1185,3832,"2:1 ",2012,90
85198,IS1,11,11/07/13,A,1185,21875,"2:1 ",2012,90
85198,IS1,12,20/07/13,A,1185,8037,"0:4 ",2012,90
85198,IS1,13,27/07/13,H,1185,21864,"1:0 ",2012,90
85198,IS1,14,03/08/13,A,1185,8036,"1:2 ",2012,90
85198,IS1,15,11/08/13,H,1185,3737,"0:0 ",2012,90
85198,IS1,16,18/08/13,A,1185,1231,"2:6 ",2012,90
85198,IS1,17,25/08/13,A,1185,3237,"3:1 ",2012,90
85198,IS1,18,01/09/13,H,1185,12118,"2:2 ",2012,60
85198,IS1,21,22/09/13,A,1185,3832,"0:2 ",2012,90
85198,IS1,22,28/09/13,H,1185,21875,"4:0 ",2012,90
85198,ISP,Octavos de final,20/06/13,A,1185,21875,"3:1 ",2012,90
85198,ISL,Grupo 1,16/02/13,A,1185,21855,"2:4 ",2012,90
85198,ISL,Grupo 1,23/02/13,A,1185,650,"0:2 ",2012,90
85198,ISL,Grupo 1,03/03/13,A,1185,2576,"3:1 ",2012,90
85198,ISL,Grupo 1,09/03/13,H,1185,8036,"4:3 ",2012,90
85198,ISL,Grupo 1,16/03/13,H,1185,29224,"4:0 ",2012,90
85198,ISL,Grupo 1,27/03/13,A,1185,12118,"2:1 ",2012,90
85198,ISL,Grupo 1,06/04/13,H,1185,7690,"2:1 ",2012,90
85198,ISL,Cuartos de final,19/04/13,A,1185,21875,"3:1 ",2012,90
367708,IR1,11,01/05/15,A,4277,3258,"1:0 ",2014,8
367708,IR1,12,08/05/15,H,4277,3930,"4:2 ",2014,1
367708,IR1,13,16/05/15,A,4277,8780,"2:0 ",2014,90
367708,IR1,14,22/05/15,H,4277,42394,"2:0 ",2014,90
367708,IR1,15,05/06/15,A,4277,4286,"1:2 ",2014,90
367708,IR1,16,12/06/15,H,4277,920,"1:1 ",2014,90
367708,IR1,17,26/06/15,A,4277,9211,"0:1 ",2014,90
367708,IR1,18,03/07/15,H,4277,6066,"1:2 ",2014,90
367708,IR1,20,17/07/15,H,4277,1189,"0:2 ",2014,90
367708,IR1,21,25/07/15,A,4277,4287,"1:1 ",2014,90
367708,IR1,22,31/07/15,H,4277,3258,"0:1 ",2014,90
367708,IR1,23,08/08/15,A,4277,3930,"1:0 ",2014,90
367708,IR1,24,14/08/15,H,4277,8780,"0:4 ",2014,90
367708,IR1,25,17/08/15,A,4277,42394,"1:1 ",2014,90
367708,IR1,26,28/08/15,H,4277,4286,"1:4 ",2014,90
367708,IR1,27,05/09/15,A,4277,920,"0:2 ",2014,90
367708,IR1,28,18/09/15,A,4277,6066,"6:0 ",2014,90
367708,IR1,29,25/09/15,H,4277,9211,"2:2 ",2014,90
367708,IR1,30,09/10/15,H,4277,27774,"1:1 ",2014,90
367708,IR1,31,16/10/15,A,4277,1189,"2:1 ",2014,90
367708,IR1,33,30/10/15,A,4277,3258,"5:3 ",2014,90
367708,IRPO,2° Ronda,30/05/15,H,4277,46906,"3:1 ",2014,90
367708,IRPO,3º Ronda,21/08/15,A,4277,920,"3:0 ",2014,90
251942,SLO1,18,24/11/12,A,1562,779,"4:0 ",2012,13
251942,SLO1,19,30/11/12,H,1562,1443,"2:0 ",2012,1
146277,FS,1,10/08/11,H,191,178,"1:2 ",2011,45
146277,SC3,1,06/08/11,A,3024,3033,"1:0 ",2011,80
146277,SC3,2,13/08/11,H,3024,2802,"2:0 ",2011,32
146277,SC3,4,27/08/11,H,3024,3023,"0:6 ",2011,30
146277,SC3,5,10/09/11,A,3024,3027,"3:2 ",2011,90
146277,SC3,6,17/09/11,H,3024,3194,"1:1 ",2011,90
146277,SC3,7,24/09/11,A,3024,3012,"2:1 ",2011,66
146277,SC3,8,01/10/11,H,3024,3016,"4:3 ",2011,88
146277,SC3,9,15/10/11,A,3024,3014,"0:3 ",2011,90
146277,SC3,10,22/10/11,H,3024,3033,"1:0 ",2011,83
146277,SC3,11,29/10/11,A,3024,2802,"1:3 ",2011,67
146277,SC3,12,05/11/11,H,3024,3027,"1:3 ",2011,86
146277,SC3,14,26/11/11,A,3024,3194,"0:2 ",2011,87
146277,SC3,15,03/12/11,H,3024,3012,"1:3 ",2011,68
146277,SC3,19,02/01/12,A,3024,3027,"4:0 ",2011,90
146277,SFA,3º Ronda,19/11/11,H,3024,3000,"5:0 ",2011,73
146277,SSC,1ª Ronda,23/07/11,A,3024,3030,"1:6 ",2011,63
146277,SCP,1ª Ronda,30/07/11,H,3024,3028,"2:1 ",2011,90
146277,SCP,Octavos de final,20/09/11,A,3024,370,"6:7 ",2011,90
146277,SCP,Cuartos de final,25/10/11,A,3024,2553,"2:0 ",2011,45
146277,CNAT,28,13/03/12,A,1112,2797,"0:5 ",2011,11
146277,CNAT,41,31/03/12,A,1112,986,"1:1 ",2011,21
146277,CNAT,42,06/04/12,H,1112,3721,"0:1 ",2011,23
146277,CNAT,43,10/04/12,A,1112,11177,"1:1 ",2011,19
146277,CNAT,45,20/04/12,A,1112,3820,"2:0 ",2011,90
146277,CNAT,39,24/04/12,A,1112,3716,"0:1 ",2011,33
146277,U21Q,Grupo 3,29/03/11,A,191,5,"0:1 ",2011,7
146277,U21Q,Grupo 3,11/10/11,H,191,172,"0:1 ",2011,16
146277,U21Q,Grupo 3,15/11/11,A,191,10,"0:0 ",2011,7
146277,CNAT,1,10/08/13,H,1112,7454,"2:1 ",2013,8
146277,CNAT,2,13/08/13,A,1112,1127,"3:2 ",2013,41
146277,CNAT,3,17/08/13,A,1112,3539,"2:2 ",2013,28
146277,CNAT,6,31/08/13,H,1112,31367,"0:2 ",2013,16
146277,CNAT,9,17/09/13,A,1112,3456,"0:3 ",2013,9
146277,CNAT,10,21/09/13,A,1112,3717,"2:0 ",2013,24
367708,IRPO,2° Ronda,20/05/16,A,3909,6066,"2:0 ",2015,90
367708,ILIP,1ª Ronda,21/03/16,H,3909,46906,"5:0 ",2015,90
367708,ILIP,2° Ronda,18/04/16,H,3909,9211,"1:0 ",2015,120
367708,ILIP,Cuartos de final,02/05/16,H,3909,3258,"1:2 ",2015,120
367708,IR2,3,18/03/16,H,3909,46906,"1:1 ",2015,73
367708,IR2,4,26/03/16,H,3909,4277,"3:0 ",2015,90
367708,IR2,5,02/04/16,A,3909,4286,"5:1 ",2015,90
367708,IR2,6,08/04/16,H,3909,6069,"1:2 ",2015,58
367708,IR2,9,29/04/16,H,3909,4273,"2:1 ",2015,4
367708,IR2,10,07/05/16,A,3909,46906,"0:4 ",2015,1
367708,IR2,11,13/05/16,A,3909,4277,"1:0 ",2015,63
367708,IR2,12,29/05/16,H,3909,4286,"3:4 ",2015,90
367708,IR2,13,03/06/16,A,3909,6069,"2:0 ",2015,90
367708,IR2,14,24/06/16,H,3909,7609,"0:2 ",2015,90
367708,IR2,15,01/07/16,H,3909,7039,"2:0 ",2015,16
367708,IR2,17,16/07/16,H,3909,46906,"2:1 ",2015,13
367708,IRLC,Octavos de final,05/02/16,H,3909,6066,"0:2 ",2015,90
146277,CNAT,11,24/09/13,H,1112,6340,"2:3 ",2013,7
146277,CNAT,12,28/09/13,H,1112,986,"1:1 ",2013,14
146277,CNAT,13,05/10/13,A,1112,14773,"2:1 ",2013,12
146277,CNAT,14,08/10/13,H,1112,9829,"1:0 ",2013,6
146277,CNAT,16,19/10/13,H,1112,2796,"2:0 ",2013,45
146277,CNAT,17,02/11/13,A,1112,2436,"3:2 ",2013,90
146277,CNAT,19,12/11/13,H,1112,3456,"3:2 ",2013,62
146277,CNAT,20,16/11/13,A,1112,1195,"3:1 ",2013,84
146277,CNAT,42,19/11/13,A,1112,4074,"1:5 ",2013,81
146277,CNAT,21,23/11/13,H,1112,3455,"2:0 ",2013,72
146277,CNAT,24,21/12/13,A,1112,7454,"1:1 ",2013,90
146277,CNAT,25,26/12/13,H,1112,3721,"2:3 ",2013,90
146277,CNAT,26,28/12/13,A,1112,4282,"2:5 ",2013,82
146277,CNAT,28,04/01/14,H,1112,3717,"2:1 ",2013,71
146277,CNAT,29,11/01/14,H,1112,1127,"0:0 ",2013,74
146277,CNAT,33,08/02/14,H,1112,4074,"1:2 ",2013,58
146277,CNAT,32,18/02/14,A,1112,986,"0:0 ",2013,8
146277,CNAT,35,22/02/14,H,1112,2804,"0:1 ",2013,20
146277,CNAT,30,25/02/14,A,1112,1031,"5:0 ",2013,72
146277,CNAT,36,01/03/14,A,1112,3064,"0:2 ",2013,66
146277,CNAT,37,08/03/14,H,1112,1195,"0:0 ",2013,20
